BoardName;Ticker;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Cathie Lesjak;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Cathie Lesjak joined this role in 08 May 2019;12986;Yes;203417
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Cathie Lesjak;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Cathie Lesjak joined this role in 08 May 2019;12986;Yes;203417
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Cathie Lesjak;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Cathie Lesjak joined this role in 08 May 2019;12986;Yes;203417
GENERAL ELECTRIC CO (GE Aerospace);GNE;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);GNE;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);GE;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);GE;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Frank D'Souza;Financial Expert;;Independent Director;Yes;Frank D'Souza joined this role in 08 May 2019;12986;Yes;206379
GENERAL ELECTRIC CO (GE Aerospace);GNE;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);GNE;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);GE;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);GE;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Geoff Beattie;Chairman / Financial Expert;;Independent Director;Yes;Geoff Beattie departed in 08 May 2019;12986;Yes;335274
GENERAL ELECTRIC CO (GE Aerospace);GNE;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);GNE;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);GE;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);GE;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);GEC;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENERAL ELECTRIC CO (GE Aerospace);;01/12/2019;Audit;Leslie Seidman;Chairwoman / Financial Expert;;Independent Director;Yes;Leslie Seidman joined this role in 08 May 2019;12986;Yes;1359391
GENUINE PARTS CO;GPC;01/12/2019;Audit;Gary Fayard;Financial Expert;CFO(1);Independent Director;Yes;Gary Fayard joined this role in 28 Apr 2014;13110;Yes;32553
GENUINE PARTS CO;GPC;01/12/2019;Audit;Gary Fayard;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Gary Fayard joined this role in 28 Apr 2014;13110;Yes;32553
GENUINE PARTS CO;GPC;01/12/2019;Audit;E Wood III;Financial Expert;;Independent Director;Yes;E Wood III joined this role in 18 Aug 2014;13110;Yes;44731
GENUINE PARTS CO;GPC;01/12/2019;Audit;Betsy Camp;Financial Expert;;Independent Director;Yes;Betsy Camp joined this role in 17 Aug 2015;13110;Yes;106619
GENUINE PARTS CO;GPC;01/12/2019;Audit;Wendy Needham;Chairwoman / Financial Expert;;Independent Director;Yes;Wendy Needham joined this role in 20 Apr 2009;13110;Yes;183701
GENUINE PARTS CO;GPC;01/12/2019;Audit;Robin Loudermilk Jr;Member;;Independent Director;Yes;Robin Loudermilk Jr joined this role in 16 Aug 2010;13110;Yes;331487
GENUINE PARTS CO;GPC;01/12/2019;Audit;Donna Hyland;Financial Expert;CFO(1);Independent Director;Yes;Donna Hyland joined this role in 16 Nov 2015;13110;Yes;885245
GILEAD SCIENCES INC;GILD;01/12/2019;Audit;Doctor John Cogan;Member;;Lead Independent Director;Yes;Doctor John Cogan joined this role in 27 Jul 2005;13273;Yes;340111
GILEAD SCIENCES INC;GILD;01/12/2019;Audit;Kevin Lofton;Financial Expert;;Independent Director;Yes;Kevin Lofton joined this role in 09 May 2018;13273;Yes;1008936
GILEAD SCIENCES INC;GILD;01/12/2019;Audit;Kelly Kramer;Chair/Financial Expert;CFO(3);Independent Director;Yes;Kelly Kramer joined this role in 09 May 2018;13273;Yes;1339963
GILEAD SCIENCES INC;GILD;01/12/2019;Audit;Kelly Kramer;Chair/Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Kelly Kramer joined this role in 09 May 2018;13273;Yes;1339963
GOLDMAN SACHS GROUP INC;GS;01/12/2019;Audit;Peter Oppenheimer;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Peter Oppenheimer joined this role in 05 Mar 2015;13564;Yes;56062
GOLDMAN SACHS GROUP INC;GS;01/12/2019;Audit;Mark Winkelman;Member;;Independent Director;Yes;Mark Winkelman joined this role in 18 Dec 2014;13564;Yes;92577
GOLDMAN SACHS GROUP INC;GS;01/12/2019;Audit;Mark Flaherty;Member;;Independent Director;Yes;Mark Flaherty joined this role in 18 Dec 2014;13564;Yes;1488210
GOLDMAN SACHS GROUP INC;GS;01/12/2019;Audit;Vice Admiral Jan Tighe;Member;;Independent Director;Yes;Vice Admiral Jan Tighe joined this role in 19 Dec 2018;13564;Yes;2126288
GOODYEAR TIRE & RUBBER CO;GT;01/12/2019;Audit;Tom Weidemeyer;Member;;Independent Director;Yes;Tom Weidemeyer joined this role in 09 Apr 2018;13610;Yes;33374
GOODYEAR TIRE & RUBBER CO;GT;01/12/2019;Audit;Jim Firestone;Member;;Independent Director;Yes;Jim Firestone joined this role in 03 Dec 2007;13610;Yes;51992
GOODYEAR TIRE & RUBBER CO;GT;01/12/2019;Audit;Peter Hellman;Chairman / Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Peter Hellman joined this role in 12 Apr 2011;13610;Yes;52297
GOODYEAR TIRE & RUBBER CO;GT;01/12/2019;Audit;Tom Williams;Financial Expert;;Independent Director;Yes;Tom Williams joined this role in 09 Apr 2019;13610;Yes;502142
GOODYEAR TIRE & RUBBER CO;GT;01/12/2019;Audit;Werner Geissler;Member;;Independent Director;Yes;Werner Geissler joined this role in 11 Apr 2011;13610;Yes;549233
GOODYEAR TIRE & RUBBER CO;GT;01/12/2019;Audit;Mike Morell;Member;;Independent Director;Yes;Mike Morell departed in 31 May 2019;13610;Yes;1365130
WW GRAINGER INC;GWW;01/12/2019;Audit;Brian Anderson;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Brian Anderson joined this role in 27 Apr 2011;13725;Yes;39091
WW GRAINGER INC;GWW;01/12/2019;Audit;V Hailey;Chairwoman / Financial Expert;CFO(1);Independent Director;Yes;V Hailey joined this role in 25 Apr 2018;13725;Yes;53406
WW GRAINGER INC;GWW;01/12/2019;Audit;V Hailey;Chairwoman / Financial Expert;Executive VP/CFO(2);Independent Director;Yes;V Hailey joined this role in 25 Apr 2018;13725;Yes;53406
WW GRAINGER INC;GWW;01/12/2019;Audit;Neil Novich;Financial Expert;;Independent Director;Yes;Neil Novich joined this role in 30 Apr 2014;13725;Yes;58772
WW GRAINGER INC;GWW;01/12/2019;Audit;Ernest Santi;Financial Expert;;Independent Director;Yes;Ernest Santi joined this role in 25 Apr 2018;13725;Yes;534201
WW GRAINGER INC;GWW;01/12/2019;Audit;Lucas Watson;Member;;Independent Director;Yes;Lucas Watson joined this role in 12 Dec 2017;13725;Yes;1746161
HALLIBURTON CO;HAL;01/12/2019;Audit;Doctor Nance Dicciani;Financial Expert;;Independent Director;Yes;Doctor Nance Dicciani joined this role in 19 May 2010;14212;Yes;36862
HALLIBURTON CO;HAL;01/12/2019;Audit;Alan Bennett;Chair/Financial Expert;CFO(1);Independent Director;Yes;Alan Bennett joined this role in 21 May 2008;14212;Yes;50466
HALLIBURTON CO;HAL;01/12/2019;Audit;Murry Gerber;Financial Expert;;Independent Director;Yes;Murry Gerber joined this role in 16 Feb 2012;14212;Yes;81677
HALLIBURTON CO;HAL;01/12/2019;Audit;Jim Boyd;Financial Expert;;Independent Director;Yes;Jim Boyd departed in 15 May 2019;14212;Yes;181606
HALLIBURTON CO;HAL;01/12/2019;Audit;José Grubisich Filho;Financial Expert;;Independent Director;Yes;José Grubisich Filho departed in 17 Jan 2019;14212;Yes;599481
HALLIBURTON CO;HAL;01/12/2019;Audit;Doctor Kathy Banks;Member;;Independent Director;Yes;Doctor Kathy Banks joined this role in 2019;14212;Yes;2148187
MONSTER BEVERAGE CORP (Hansen Natural Corp prior to 12/2011);MNST;01/12/2019;Audit;Gary Fayard;Financial Expert;CFO(1);Independent Director;Yes;Gary Fayard joined this role in Feb 2016;14301;Yes;32553
MONSTER BEVERAGE CORP (Hansen Natural Corp prior to 12/2011);MNST;01/12/2019;Audit;Gary Fayard;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Gary Fayard joined this role in Feb 2016;14301;Yes;32553
MONSTER BEVERAGE CORP (Hansen Natural Corp prior to 12/2011);MNST;01/12/2019;Audit;Norman Epstein;Member;;Independent Director;Outside;Norman Epstein departed in 06 Jun 2019;14301;Yes;343715
MONSTER BEVERAGE CORP (Hansen Natural Corp prior to 12/2011);MNST;01/12/2019;Audit;Rob Selati;Chairman / Financial Expert;;Independent Director;Yes;Rob Selati joined this role in 27 Feb 2015;14301;Yes;343719
MONSTER BEVERAGE CORP (Hansen Natural Corp prior to 12/2011);MNST;01/12/2019;Audit;Harold Taber Jr;Member;;Independent Director;Inside;Harold Taber Jr departed in 06 Jun 2019;14301;Yes;343725
MONSTER BEVERAGE CORP (Hansen Natural Corp prior to 12/2011);MNST;01/12/2019;Audit;Steve Pizula;Member;;Independent Director;Yes;Steve Pizula joined this role in 06 Jun 2019;14301;Yes;2166084
HARTFORD FINANCIAL SERVICES GROUP INC;HIG;01/12/2019;Audit;Mike Morris;Financial Expert;;Independent Director;Yes;Mike Morris joined this role in 27 May 2009;14372;Yes;87257
HARTFORD FINANCIAL SERVICES GROUP INC;HIG;01/12/2019;Audit;A Woodring;Financial Expert;;Independent Director;Yes;A Woodring joined this role in 16 May 2018;14372;Yes;140060
HARTFORD FINANCIAL SERVICES GROUP INC;HIG;01/12/2019;Audit;Julie Richardson;Financial Expert;;Independent Director;Yes;Julie Richardson joined this role in 15 May 2019;14372;Yes;621106
HARTFORD FINANCIAL SERVICES GROUP INC;HIG;01/12/2019;Audit;Kathy Mikells;Chairwoman / Financial Expert;CFO(3);Independent Director;Yes;Kathy Mikells joined this role in 15 May 2019;14372;Yes;647035
HARTFORD FINANCIAL SERVICES GROUP INC;HIG;01/12/2019;Audit;Kathy Mikells;Chairwoman / Financial Expert;Executive VP/CFO(4);Independent Director;Yes;Kathy Mikells joined this role in 15 May 2019;14372;Yes;647035
HARTFORD FINANCIAL SERVICES GROUP INC;HIG;01/12/2019;Audit;Robert Allardice III;Financial Expert;;Independent Director;Yes;Robert Allardice III joined this role in 18 May 2016;14372;Yes;740361
HASBRO INC;HAS;01/12/2019;Audit;Tracy Leinbach;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Tracy Leinbach joined this role in 18 May 2017;14399;Yes;204812
HASBRO INC;HAS;01/12/2019;Audit;Ken Bronfin;Member;;Independent Director;Yes;Ken Bronfin joined this role in 16 May 2019;14399;Yes;339388
HASBRO INC;HAS;01/12/2019;Audit;Lisa Gersh;Financial Expert;;Independent Director;Yes;Lisa Gersh joined this role in 18 May 2017;14399;Yes;507711
HASBRO INC;HAS;01/12/2019;Audit;Hope Cochran;Chairman / Financial Expert;CFO(6);Independent Director;Yes;Hope Cochran joined this role in 18 May 2017;14399;Yes;550946
HASBRO INC;HAS;01/12/2019;Audit;Linda Higgins;Financial Expert;;Independent Director;Yes;Linda Higgins joined this role in 18 May 2017;14399;Yes;1050059
HASBRO INC;HAS;01/12/2019;Audit;Rich Stoddart;Financial Expert;;Independent Director;Yes;Rich Stoddart departed in 16 May 2019;14399;Yes;1202069
HERSHEY CO (THE);HSY;01/12/2019;Audit;David Shedlarz;Chairman / Financial Expert;CFO(1);Independent Director;Yes;David Shedlarz joined this role in 03 May 2017;14714;Yes;31615
HERSHEY CO (THE);HSY;01/12/2019;Audit;David Shedlarz;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;David Shedlarz joined this role in 03 May 2017;14714;Yes;31615
HERSHEY CO (THE);HSY;01/12/2019;Audit;Chuck Davis;Ex-Officio;;Lead Independent Director;Yes;Chuck Davis joined this role in 03 May 2017;14714;Yes;35107
HERSHEY CO (THE);HSY;01/12/2019;Audit;Jim Brown;Member;;Independent Director;Yes;Jim Brown joined this role in 03 May 2017;14714;Yes;348521
HERSHEY CO (THE);HSY;01/12/2019;Audit;Rob Malcolm;Member;;Independent Director;Yes;Rob Malcolm joined this role in 02 May 2018;14714;Yes;456531
HERSHEY CO (THE);HSY;01/12/2019;Audit;Wendy Schoppert;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Wendy Schoppert joined this role in 05 Dec 2017;14714;Yes;533644
HERSHEY CO (THE);HSY;01/12/2019;Audit;Mary Koken;Member;;Independent Director;Yes;Mary Koken joined this role in 02 May 2018;14714;Yes;1002774
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;D Davis;Financial Expert;CEO/CFO(1);Independent Director;Yes;D Davis joined this role in 27 Apr 2015;15029;Yes;33529
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;Kevin Burke;Member;;Independent Director;Yes;Kevin Burke joined this role in 06 Jan 2010;15029;Yes;35515
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;Ambassador Linnet Deily;Member;;Independent Director;Yes;Ambassador Linnet Deily joined this role in 25 Apr 2011;15029;Yes;45081
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;George Paz;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;George Paz joined this role in 25 Apr 2011;15029;Yes;59681
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;Robin Washington;Financial Expert;CFO(3);Independent Director;Yes;Robin Washington joined this role in 27 Apr 2015;15029;Yes;350077
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;Robin Washington;Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Robin Washington joined this role in 27 Apr 2015;15029;Yes;350077
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 01/2000);HON;01/12/2019;Audit;The Hon. Judd Gregg;Member;;Independent Director;Yes;The Hon. Judd Gregg joined this role in 25 Apr 2011;15029;Yes;490301
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;Jay Morse Jr;Financial Expert;VP/CFO(1);Independent Director;Yes;Jay Morse Jr joined this role in 17 May 2018;15093;Yes;53396
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;Sandeep Mathrani;Financial Expert;;Independent Director;Yes;Sandeep Mathrani joined this role in 16 May 2019;15093;Yes;220121
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;Walt Rakowich;Chairman / Financial Expert;MD/CFO(2);Independent Director;Yes;Walt Rakowich joined this role in 17 May 2018;15093;Yes;326751
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;Bill Stein;Financial Expert;CEO/CFO(2);Independent Director;Yes;Bill Stein joined this role in 18 Jul 2017;15093;Yes;374955
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;Bill Stein;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Bill Stein joined this role in 18 Jul 2017;15093;Yes;374955
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;The Hon. Sheila Bair;Financial Expert;;Independent Director;Yes;The Hon. Sheila Bair joined this role in 17 May 2018;15093;Yes;1277254
HOST HOTELS & RESORTS INC;HST;01/12/2019;Audit;Mary Preusse;Financial Expert;;Independent Director;Yes;Mary Preusse joined this role in 17 May 2018;15093;Yes;1634640
HUMANA INC;HUM;01/12/2019;Audit;Bill McDonald;Member;;Independent Director;Yes;Bill McDonald joined this role in 20 Apr 2017;15207;Yes;49136
HUMANA INC;HUM;01/12/2019;Audit;Frank D'Amelio;Chairman / Financial Expert;Executive VP/CFO(2);Independent Director;Outside;Frank D'Amelio joined this role in 26 Apr 2005;15207;Yes;53886
HUMANA INC;HUM;01/12/2019;Audit;Jim O'Brien;Financial Expert;;Independent Director;Yes;Jim O'Brien joined this role in 26 Apr 2007;15207;Yes;84192
HUNTINGTON BANCSHARES INC;HBAN;01/12/2019;Audit;Rick Neu;Chairman / Financial Expert;Executive VP/CFO(3);Independent Director;Yes;Rick Neu joined this role in 18 Apr 2013;15235;Yes;52952
HUNTINGTON BANCSHARES INC;HBAN;01/12/2019;Audit;Tanny Crane;Financial Expert;;Independent Director;Yes;Tanny Crane joined this role in 20 Oct 2010;15235;Yes;183837
HUNTINGTON BANCSHARES INC;HBAN;01/12/2019;Audit;Gina France;Financial Expert;;Independent Director;Yes;Gina France joined this role in 20 Sep 2016;15235;Yes;310149
ILLINOIS TOOL WORKS INC (ITW);ITW;01/12/2019;Audit;Rick Lenny;Member;;Independent Director;Yes;Rick Lenny joined this role in 08 Aug 2014;15580;Yes;36118
ILLINOIS TOOL WORKS INC (ITW);ITW;01/12/2019;Audit;Pam Strobel;Chairwoman;;Independent Director;Yes;Pam Strobel joined this role in 03 May 2013;15580;Yes;36308
ILLINOIS TOOL WORKS INC (ITW);ITW;01/12/2019;Audit;Dan Brutto;Financial Expert;;Independent Director;Yes;Dan Brutto joined this role in 10 Feb 2012;15580;Yes;554640
ILLINOIS TOOL WORKS INC (ITW);ITW;01/12/2019;Audit;Jay Henderson;Financial Expert;;Independent Director;Yes;Jay Henderson joined this role in 04 Aug 2016;15580;Yes;840115
ILLINOIS TOOL WORKS INC (ITW);ITW;01/12/2019;Audit;Dave Smith Jr;Member;;Independent Director;Yes;Dave Smith Jr joined this role in 03 May 2013;15580;Yes;1056353
INTEL CORP;INTC;01/12/2019;Audit;Reed Hundt;Member;;Independent Director;Outside;Reed Hundt departed in 16 May 2019;16239;Yes;33247
INTEL CORP;INTC;01/12/2019;Audit;Frank Yeary;Financial Expert;;Independent Director;Yes;Frank Yeary joined this role in 18 May 2017;16239;Yes;878573
