BoardName;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID;Ticker
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Executive;Rudy Schupp;Member;;Lead Independent Director;Yes;Rudy Schupp joined this role in 24 May 2018;12407;Yes;332969;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Finance and Investment;Rudy Schupp;Member;;Lead Independent Director;Yes;Rudy Schupp joined this role in 24 May 2018;12407;Yes;332969;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Governance and Nominating;Rudy Schupp;Chairman;CEO(2);Lead Independent Director;Yes;Rudy Schupp joined this role in 24 May 2018;12407;Yes;332969;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Governance and Nominating;Rudy Schupp;Chairman;Chairman(1);Lead Independent Director;Yes;Rudy Schupp joined this role in 24 May 2018;12407;Yes;332969;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Governance and Nominating;Rudy Schupp;Chairman;Chairman/President/CEO(2);Lead Independent Director;Yes;Rudy Schupp joined this role in 24 May 2018;12407;Yes;332969;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Governance and Nominating;Rudy Schupp;Chairman;President/CEO(1);Lead Independent Director;Yes;Rudy Schupp joined this role in 24 May 2018;12407;Yes;332969;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Audit;Kenneth Dunn;Member;;Independent Director;Yes;Kenneth Dunn joined this role in 24 May 2018;12407;Yes;344437;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Finance and Investment;Kenneth Dunn;Member;;Independent Director;Yes;Kenneth Dunn joined this role in 30 Jul 2010;12407;Yes;344437;NEE
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010);01/12/2019;Audit;Darryl Wilson;Member;;Independent Director;Yes;Darryl Wilson joined this role in 11 Oct 2018;12407;Yes;1276421;NEE
FRANKLIN RESOURCES INC;01/09/2019;Special Award;Greg Johnson;Member;;Chairman/CEO;Yes;Greg Johnson joined this role in 22 Oct 2012;12463;No;36590;BEN
FRANKLIN RESOURCES INC;01/09/2019;Special Award;Greg Johnson;Member;;Chairman/CEO;Yes;Greg Johnson joined this role in 22 Oct 2012;12463;No;36590;FRK
FRANKLIN RESOURCES INC;01/09/2019;Audit;Chutta Ratnathicam;Chairman / Financial Expert;;Independent Director;Yes;Chutta Ratnathicam joined this role in Jan 2003;12463;Yes;36606;BEN
FRANKLIN RESOURCES INC;01/09/2019;Audit;Chutta Ratnathicam;Chairman / Financial Expert;;Independent Director;Yes;Chutta Ratnathicam joined this role in Jan 2003;12463;Yes;36606;FRK
FRANKLIN RESOURCES INC;01/09/2019;Compensation;Mark Pigott;Member;;Independent Director;Yes;Mark Pigott joined this role in 15 Mar 2011;12463;Yes;51632;BEN
FRANKLIN RESOURCES INC;01/09/2019;Compensation;Mark Pigott;Member;;Independent Director;Yes;Mark Pigott joined this role in 15 Mar 2011;12463;Yes;51632;FRK
FRANKLIN RESOURCES INC;01/09/2019;Corporate Governance;Mark Pigott;Member;;Independent Director;Yes;Mark Pigott joined this role in 11 Mar 2015;12463;Yes;51632;BEN
FRANKLIN RESOURCES INC;01/09/2019;Corporate Governance;Mark Pigott;Member;;Independent Director;Yes;Mark Pigott joined this role in 11 Mar 2015;12463;Yes;51632;FRK
FRANKLIN RESOURCES INC;01/09/2019;Compensation;Peter Barker;Chairman;;Lead Independent Director;Yes;Peter Barker joined this role in 12 Mar 2014;12463;Yes;52617;BEN
FRANKLIN RESOURCES INC;01/09/2019;Compensation;Peter Barker;Chairman;;Lead Independent Director;Yes;Peter Barker joined this role in 12 Mar 2014;12463;Yes;52617;FRK
FRANKLIN RESOURCES INC;01/09/2019;Audit;Laura Stein;Member;;Independent Director;Yes;Laura Stein joined this role in 23 Jun 2005;12463;Yes;62871;BEN
FRANKLIN RESOURCES INC;01/09/2019;Audit;Laura Stein;Member;;Independent Director;Yes;Laura Stein joined this role in 23 Jun 2005;12463;Yes;62871;FRK
FRANKLIN RESOURCES INC;01/09/2019;Corporate Governance;Laura Stein;Chairman;;Independent Director;Yes;Laura Stein joined this role in 11 Mar 2015;12463;Yes;62871;BEN
FRANKLIN RESOURCES INC;01/09/2019;Corporate Governance;Laura Stein;Chairman;;Independent Director;Yes;Laura Stein joined this role in 11 Mar 2015;12463;Yes;62871;FRK
FRANKLIN RESOURCES INC;01/09/2019;Audit;Mariann Byerwalter;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Mariann Byerwalter joined this role in 12 Feb 2019;12463;Yes;81452;BEN
FRANKLIN RESOURCES INC;01/09/2019;Audit;Mariann Byerwalter;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Mariann Byerwalter joined this role in 12 Feb 2019;12463;Yes;81452;FRK
FRANKLIN RESOURCES INC;01/09/2019;Audit;Mariann Byerwalter;Financial Expert;VP/CFO(1);Independent Director;Yes;Mariann Byerwalter joined this role in 12 Feb 2019;12463;Yes;81452;BEN
FRANKLIN RESOURCES INC;01/09/2019;Audit;Mariann Byerwalter;Financial Expert;VP/CFO(1);Independent Director;Yes;Mariann Byerwalter joined this role in 12 Feb 2019;12463;Yes;81452;FRK
FRANKLIN RESOURCES INC;01/09/2019;Compensation;Seth Waugh;Member;;Independent Director;Yes;Seth Waugh joined this role in 11 Mar 2015;12463;Yes;181715;BEN
FRANKLIN RESOURCES INC;01/09/2019;Compensation;Seth Waugh;Member;;Independent Director;Yes;Seth Waugh joined this role in 11 Mar 2015;12463;Yes;181715;FRK
FRANKLIN RESOURCES INC;01/09/2019;Audit;Geoff Yang;Member;;Independent Director;Yes;Geoff Yang joined this role in 15 Mar 2011;12463;Yes;200375;BEN
FRANKLIN RESOURCES INC;01/09/2019;Audit;Geoff Yang;Member;;Independent Director;Yes;Geoff Yang joined this role in 15 Mar 2011;12463;Yes;200375;FRK
FRANKLIN RESOURCES INC;01/09/2019;Corporate Governance;Geoff Yang;Member;;Independent Director;Yes;Geoff Yang joined this role in 11 Mar 2015;12463;Yes;200375;BEN
FRANKLIN RESOURCES INC;01/09/2019;Corporate Governance;Geoff Yang;Member;;Independent Director;Yes;Geoff Yang joined this role in 11 Mar 2015;12463;Yes;200375;FRK
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Audit;Jerry Ford;Chairman / Financial Expert;;Independent Chairman;Yes;Jerry Ford joined this role in 30 May 2018;12493;Yes;67877;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Nominating and Corporate Governance;Jerry Ford;Chairman;Chairman(9);Independent Chairman;Yes;Jerry Ford joined this role in 05 Oct 2015;12493;Yes;67877;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Nominating and Corporate Governance;Jerry Ford;Chairman;Chairman/CEO(9);Independent Chairman;Yes;Jerry Ford joined this role in 05 Oct 2015;12493;Yes;67877;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Nominating and Corporate Governance;Jerry Ford;Chairman;Co-Chairman(1);Independent Chairman;Yes;Jerry Ford joined this role in 05 Oct 2015;12493;Yes;67877;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Nominating and Corporate Governance;Jerry Ford;Chairman;Independent Chairman(2);Independent Chairman;Yes;Jerry Ford joined this role in 05 Oct 2015;12493;Yes;67877;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Audit;Dustan McCoy;Member;;Independent Director;Yes;Dustan McCoy joined this role in 05 Jun 2018;12493;Yes;140952;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Compensation;Dustan McCoy;Chairman;;Independent Director;Yes;Dustan McCoy joined this role in 05 Oct 2015;12493;Yes;140952;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Corporate Responsibility;Dustan McCoy;Member;;Independent Director;Yes;Dustan McCoy joined this role in 10 Jun 2015;12493;Yes;140952;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Audit;Lydia Kennard;Member;;Independent Director;Yes;Lydia Kennard joined this role in 05 Jun 2018;12493;Yes;201359;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Corporate Responsibility;Lydia Kennard;Member;;Independent Director;Yes;Lydia Kennard joined this role in 08 Jun 2016;12493;Yes;201359;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Nominating and Corporate Governance;Lydia Kennard;Member;Chairman(1);Independent Director;Yes;Lydia Kennard joined this role in 10 Jun 2015;12493;Yes;201359;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Nominating and Corporate Governance;Lydia Kennard;Member;President/CEO(1);Independent Director;Yes;Lydia Kennard joined this role in 10 Jun 2015;12493;Yes;201359;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Audit;John Stephens;Member;Senior Executive VP/CFO(1);Independent Director;Yes;John Stephens joined this role in 18 Oct 2019;12493;Yes;600378;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Compensation;Fran Townsend;Member;;Independent Director;Yes;Fran Townsend joined this role in 20 Dec 2013;12493;Yes;1078054;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Corporate Responsibility;Fran Townsend;Chairwoman;;Independent Director;Yes;Fran Townsend joined this role in 08 Oct 2015;12493;Yes;1078054;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Audit;Courtney Mather;Financial Expert;;Independent Director;Yes;Courtney Mather departed in 12 Mar 2019;12493;Yes;1393347;FCX
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014);01/12/2019;Executive;Courtney Mather;Member;;Independent Director;Yes;Courtney Mather departed in 12 Mar 2019;12493;Yes;1393347;FCX
GAP INC;01/02/2019;Audit and Finance;Jorge Montoya;Member;;Independent Director;Yes;Jorge Montoya joined this role in 19 May 2009;12818;Yes;32188;GPS
GAP INC;01/02/2019;Governance and Sustainability;Bob Fisher;Chairman;;Independent Chairman;Yes;Bob Fisher joined this role in 20 May 2014;12818;Yes;35608;GPS
GAP INC;01/02/2019;Audit and Finance;Mayo Shattuck III;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Mayo Shattuck III joined this role in 14 May 2003;12818;Yes;36547;GPS
GAP INC;01/02/2019;Governance and Sustainability;Mayo Shattuck III;Member;;Independent Director;Yes;Mayo Shattuck III joined this role in 19 May 2009;12818;Yes;36547;GPS
GAP INC;01/02/2019;Compensation and Management Development;Bob Martin;Chairman;;Independent Director;Yes;Bob Martin joined this role in 20 May 2014;12818;Yes;44136;GPS
GAP INC;01/02/2019;Governance and Sustainability;Bob Martin;Member;;Independent Director;Yes;Bob Martin joined this role in 20 May 2014;12818;Yes;44136;GPS
GAP INC;01/02/2019;Compensation and Management Development;Brian Goldner;Member;;Independent Director;Yes;Brian Goldner joined this role in 12 Aug 2016;12818;Yes;205487;GPS
GAP INC;01/02/2019;Audit and Finance;Tracy Gardner;Member;;Independent Director;Yes;Tracy Gardner joined this role in 22 May 2018;12818;Yes;512556;GPS
GAP INC;01/02/2019;Audit and Finance;Bella Goren;Financial Expert;;Independent Director;Yes;Bella Goren joined this role in 15 Aug 2011;12818;Yes;1008309;GPS
GAP INC;01/02/2019;Compensation and Management Development;Katherine Tsang;Member;;Independent Director;Yes;Katherine Tsang departed in 22 May 2018;12818;Yes;1082283;GPS
GAP INC;01/02/2019;Compensation and Management Development;Chris O'Neill;Member;;Independent Director;Yes;Chris O'Neill joined this role in 22 May 2018;12818;Yes;1380003;GPS
GENERAL DYNAMICS CORP;01/12/2019;Audit;Jim Crown;Member;;Lead Independent Director;Yes;Jim Crown joined this role in 07 May 2003;12984;Yes;33906;GD
GENERAL DYNAMICS CORP;01/12/2019;Compensation;Jim Crown;Member;;Lead Independent Director;Yes;Jim Crown joined this role in Jan 2000;12984;Yes;33906;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;Jim Crown;Chairman;Chairman/CEO(1);Lead Independent Director;Yes;Jim Crown joined this role in 01 May 2002;12984;Yes;33906;GD
GENERAL DYNAMICS CORP;01/12/2019;Compensation;Rudy DeLeon;Member;;Independent Director;Yes;Rudy DeLeon joined this role in 30 Sep 2014;12984;Yes;34732;GD
GENERAL DYNAMICS CORP;01/12/2019;Finance and Benefit Plans;Rudy DeLeon;Chair;;Independent Director;Yes;Rudy DeLeon joined this role in 03 May 2017;12984;Yes;34732;GD
GENERAL DYNAMICS CORP;01/12/2019;Audit;Bill Osborn;Financial Expert;;Independent Director;Yes;Bill Osborn joined this role in 02 Dec 2009;12984;Yes;36014;GD
GENERAL DYNAMICS CORP;01/12/2019;Compensation;Bill Osborn;Chairman;;Independent Director;Yes;Bill Osborn joined this role in 02 May 2012;12984;Yes;36014;GD
GENERAL DYNAMICS CORP;01/12/2019;Finance and Benefit Plans;Bill Osborn;Member;;Independent Director;Yes;Bill Osborn joined this role in 02 Dec 2009;12984;Yes;36014;GD
GENERAL DYNAMICS CORP;01/12/2019;Audit;Catherine Reynolds;Financial Expert;;Independent Director;Yes;Catherine Reynolds joined this role in 03 May 2017;12984;Yes;141237;GD
GENERAL DYNAMICS CORP;01/12/2019;Finance and Benefit Plans;Catherine Reynolds;Member;;Independent Director;Yes;Catherine Reynolds joined this role in 02 May 2018;12984;Yes;141237;GD
GENERAL DYNAMICS CORP;01/12/2019;Audit;General Les Lyles;Member;;Independent Director;Yes;General Les Lyles joined this role in Feb 2004;12984;Yes;183664;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;General Les Lyles;Member;Chairman(1);Independent Director;Yes;General Les Lyles joined this role in 05 May 2010;12984;Yes;183664;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;General Les Lyles;Member;Independent Chairman(1);Independent Director;Yes;General Les Lyles joined this role in 05 May 2010;12984;Yes;183664;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;General Les Lyles;Member;Vice Chairman(1);Independent Director;Yes;General Les Lyles joined this role in 05 May 2010;12984;Yes;183664;GD
GENERAL DYNAMICS CORP;01/12/2019;Compensation;Jane Schumacher;Member;;Independent Director;Yes;Jane Schumacher joined this role in 02 Feb 2014;12984;Yes;485972;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;Jane Schumacher;Member;;Independent Director;Yes;Jane Schumacher joined this role in 06 May 2015;12984;Yes;485972;GD
GENERAL DYNAMICS CORP;01/12/2019;Audit;Ward Nye;Financial Expert;;Independent Director;Yes;Ward Nye joined this role in 01 May 2019;12984;Yes;841525;GD
GENERAL DYNAMICS CORP;01/12/2019;Compensation;Ward Nye;Member;;Independent Director;Yes;Ward Nye joined this role in 01 May 2019;12984;Yes;841525;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;Ward Nye;Member;Chairman/President/CEO(1);Independent Director;Yes;Ward Nye departed in 01 May 2019;12984;Yes;841525;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;Ward Nye;Member;President/CEO(1);Independent Director;Yes;Ward Nye departed in 01 May 2019;12984;Yes;841525;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;General Sir Peter Wall;Member;CEO(1);Independent Director;Yes;General Sir Peter Wall joined this role in 03 Aug 2016;12984;Yes;1088867;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;General Sir Peter Wall;Member;Chairman(1);Independent Director;Yes;General Sir Peter Wall joined this role in 03 Aug 2016;12984;Yes;1088867;GD
GENERAL DYNAMICS CORP;01/12/2019;Finance and Benefit Plans;General Sir Peter Wall;Member;;Independent Director;Yes;General Sir Peter Wall joined this role in 03 May 2017;12984;Yes;1088867;GD
GENERAL DYNAMICS CORP;01/12/2019;Audit;Mark Malcolm;Chairman / Financial Expert;;Independent Director;Yes;Mark Malcolm joined this role in 03 May 2017;12984;Yes;1112568;GD
GENERAL DYNAMICS CORP;01/12/2019;Finance and Benefit Plans;Mark Malcolm;Member;;Independent Director;Yes;Mark Malcolm joined this role in 04 May 2016;12984;Yes;1112568;GD
GENERAL DYNAMICS CORP;01/12/2019;Audit;The Hon. Jim Mattis;Member;;Independent Director;Yes;The Hon. Jim Mattis joined this role in 07 Aug 2019;12984;Yes;1324585;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;The Hon. Jim Mattis;Member;;Independent Director;Yes;The Hon. Jim Mattis joined this role in 07 Aug 2019;12984;Yes;1324585;GD
GENERAL DYNAMICS CORP;01/12/2019;Nominating and Corporate Governance;Admiral Cecil Haney;Member;;Independent Director;Yes;Admiral Cecil Haney joined this role in 01 May 2019;12984;Yes;2153638;GD
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GNE
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GNE
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GEC
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GEC
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GE
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Audit;Jim Mulva;Financial Expert;CFO(1);Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GE
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Finance and Capital Allocation;Jim Mulva;Chairman;;Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GNE
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Finance and Capital Allocation;Jim Mulva;Chairman;;Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GNE
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Finance and Capital Allocation;Jim Mulva;Chairman;;Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GEC
GENERAL ELECTRIC CO (GE Aerospace);01/12/2019;Finance and Capital Allocation;Jim Mulva;Chairman;;Independent Director;Yes;Jim Mulva departed in 08 May 2019;12986;Yes;34329;GEC
